COLLECT_TARGET_ID,CONTACT_ACCOUNT_TYPE,ACCOUNT_ID,ACCOUNT,GROUP_NUM,GROUP_NAME,FRIEND_ID,FRIEND_ACCOUNT,FRIEND_NICKNAME,CONTENT,MAIL_SEND_TIME,LOCAL_ACTION,TALK_ID,DELETE_STATUS,DELETE_TIME
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,204,1398242734,01,544ed2a6ca654cb98568ae2bf3e79170,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,20,1398242735,01,d42ba7a2cf034fbda8054b58d14265f9,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,206,1398242736,01,2027743024b54320883b1412e89d1e68,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,207,1398242737,01,1870d333f8a84cc6b85f99a1f99b586d,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,208,1398242738,01,a875c23d802a42f386e4190e4b421752,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,209,1398242739,01,e83a4e1447ff4728bd30e44be1665aa0,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,210,1398242741,01,a4094c2ccd4a439b91b1e601a8803cb2,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,211,1398242742,01,2334ac84db2940a2a548d79b4406bc54,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,212,1398242743,01,6c6915afb63340dcbc465815984a2562,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,213,1398242744,01,cb195c64bb33421f987cd159a63445e5,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,214,1398242746,01,df8b9586b2e2416ba418172707da799e,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,215,1398242748,01,2af9eac75500447f842deeb7bde54015,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,216,1398242749,01,db0a05f7846a4e54a1764cfeb75e6072,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,217,1398242751,01,7d6abc11032c40f381e72ee3a4d6570d,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,218,1398242752,01,0b6906863cc4421984160f1e742f9912,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,219%20,1398242754,01,ead14fc7ba8f45138c15f87ba23e55f6,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,220,1398242756,01,bd7a0be4fad342518ccbe9d6512a84af,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1905638296,250982193,绝对可怜的孩子,,1905638296,Alan,221,1398242757,01,6a52578a7efc4ed18b9c768bd378a96c,0,
350000282600100100201407241441077054203478603080281087990,1030001,,940262241,321675304,启航淘宝特价购物902群,,940262241,,??°?米移动电源10400mAh毫安铝合金小米三星手机平板电脑通用充电宝送一拖四数据线。。米2S，米3S。红米。红米note。华为荣耀3C-3X。三星note3.保护套保护壳绝对原装正品全场低价出售有买就有送     包邮喔！！！http://shop109580449.taobao.com/shop/view_shop.htm?spm=a1z0e.1.10010.4.q51drR肒傊*{F3D7D341-5688-7087-E05B-10EDBB572377}.jpg,1397221047,01,a11d2ec0c7084c1b93c435025f92a204,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,?聨ttp://re.taobao.com/eauction?e=7NSKm8Pl2mcjmraEDZVrLj5Xwbl0SBpksMiqaJ97LhaLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=ed34440dd771f27abc36b2d2d0decbb1&upsid=ed34440dd771f27abc36b2d2d0decbb1を?*{9A0D0A65-FD90-90BE-F34E-CE11D62AA5BC}.gif,1397222189,01,84585cf0f9424956a69c0478b644edef,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,http://shop35827323.taobao.com,1397222189,01,4569009b86284b99b2fd695a8d12724e,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,??ttp://re.taobao.com/eauction?e=Y5bSK30Gnp4jmraEDZVrLkGhviW40eQqKww%2BJCCRHnuLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=2906887f763e779a983ccebf5ec581ff&upsid=2906887f763e779a983ccebf5ec581ff肒傊*{3D06680F-10CB-573B-B11D-D64BC120422F}.gif,1397222335,01,fc63e645bdb8430a8a3d1ec8fce0bf35,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,http://shop35827323.taobao.com,1397222335,01,0a8ddafacff246e99e7edd4ebdbef002,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,?聨ttp://re.taobao.com/eauction?e=rUxchWSF94YjmraEDZVrLoo4PNzBtxavl8AO335FWOeLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=ed0ccfe60a826712a44928c7d70ba4b9&upsid=ed0ccfe60a826712a44928c7d70ba4b9肒傊*{2FF33464-7859-0E61-8BC1-CBD48C0E4E67}.gif,1397222480,01,0900b574aca0470ba471bed3d067b59f,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,链接欢迎选购更多优惠信息请看http://shop35827323.taobao.com,1397222480,01,480a0b126fee4320b0d844adafd44421,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,??ttp://re.taobao.com/eauction?e=8lLUZAyOZpcjmraEDZVrLtAcHUETHsEU2MSLz%2BYBXtOLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=6b349a5a505108f7c6271bd709727010&upsid=6b349a5a505108f7c6271bd709727010傒?*{579057BA-885D-8A15-1983-0D05A4D36F60}.gif,1397222624,01,91c777df03a04e3dbe0690e5d65e452f,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,购物链接欢迎选购更多优惠信息请看http://shop35827323.taobao.com,1397222624,01,e9f15f838f02406e88066b12ec3124b0,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,?聨ttp://re.taobao.com/eauction?e=bBMfJKEsbtMjmraEDZVrLobDQgNIR1KH5O1HRCRsNECLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=b855586431f908728480ada05a4ec41f&upsid=b855586431f908728480ada05a4ec41f悒り*{65C3C9B6-BCE0-CAB3-30ED-CA92990A8E01}.gif,1397222770,01,1ac49ce0c1664361a80fbf656e344371,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,http://shop35827323.taobao.com,1397222770,01,251366c20ff7451097bdcf76b925c41a,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,??ttp://re.taobao.com/eauction?e=uGf%2FjjpDYrUjmraEDZVrLv%2B22demoAS8TbuPAry6zvGLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=2a808bad982fa1fe6a72d5599abaa628&upsid=2a808bad982fa1fe6a72d5599abaa628悒り*{477FFB0B-14DA-CC16-A3F2-7D084B1AA7E0}.gif,1397222915,01,72ee7b5172304487a6d7b12995f80167,0,
350000282600100100201407241441077054203478603080281087990,1030001,,448050277,321675304,启航淘宝特价购物902群,,448050277,,http://shop35827323.taobao.com,1397222915,01,5785077a7c2c48d2b4393b4becab684c,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,105997680,安梦瑶,,2263823425,绝对可怜的小孩,广东队,1403503360,02,3403b7cc90ad4d96a1c09956c61a4474,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,105997680,安梦瑶,,2263823425,绝对可怜的小孩,规划办,1403503364,02,329575431ed94bd1a44dbfb16ecac8f7,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,105997680,安梦瑶,,2263823425,绝对可怜的小孩,额发酵罐,1403503368,02,c5e2bbfa6ff8430f81b757e1828e16ea,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,105997680,安梦瑶,,2263823425,绝对可怜的小孩,L/storage/sdcard0/Tencent/MobileQQ/2263823425/ptt/group_20140625093928460.amr?,1403505670,02,695079cf65c24366a8647d2f581bfaac,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,105997680,安梦瑶,,2263823425,绝对可怜的小孩,还把,1403698845,02,657e93d2b404485cb626fcd6ceaa002f,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,105997680,安梦瑶,,2263823425,绝对可怜的小孩,还行,1403698848,02,3d274a520b124c658b4fd4c0e200fc69,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1400593915,105997680,安梦瑶,,1400593915,Lily,啦,1404350164,01,80df5d783e844d029a91feb7350884c4,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2404550189,105997680,安梦瑶,,2404550189,木马伊,，本,1404384129,01,d3a98d384bc148fd84af0bda80401b11,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2404550189,105997680,安梦瑶,,2404550189,木马伊,测试,1404384139,01,3a069af2ef454f178bd7d45c4e116818,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1926539895,105997680,安梦瑶,,1926539895,木头人,骨灰盒h,1404545707,01,4dea68963220492c8a2dbe75d3e4fdd5,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,105997680,安梦瑶,,2263823425,绝对可怜的小孩,哈咯,1404545824,02,9c952304c2cb4141a32266f3d2ac0547,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,木可能够,1394089813,02,5fe8998a2829468dbe3ad5b04409e1c4,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,听你的,1394089815,02,fc5ed476e90e4840b36bdab5cb0da049,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,天蓝破,1394089817,02,a1908883f5d54af89ec97e2423f5a59b,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,姐姐破门,1394089819,02,1caf29c5e2244e48a14b32763f9e7988,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,就可以墨,1394089821,02,1cab46fd1583401d9e774efe02271eb8,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,尽可能,1394089823,02,02799da087754367b808dfaa06b3e0ac,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,哭我,1394089825,02,1750964b8da94c87937b20b6c03d4139,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,哭福,1394089827,02,35191652d5304927955161e7906f2446,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,度usnsn,1395302172,02,cc41b1083c8d492da0eae949f6924529,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,度usnsnsnssjj,1395302174,02,96d2f8b59a9944c8b3dfcc84f519069c,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,|,1397098031,02,446f70fc7d6c4dc68041d406cfbd7d15,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,},1397098032,02,fd8686272aea4bc78c5550b4d4d92a7b,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,~,1397098033,02,7694981116d5479b85093a72dc7ccdff,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,,1397098034,02,9df76d845285494fb4d9e4aad0718a70,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,,1397098035,02,c377ccc5377340339dd96b62cd3d04c9,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,,1397098036,02,db718ca101bc4bff8a8a913673cb0e61,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,,1397098036,02,b53e670fa26244eaa078596f016ff6de,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,,1397098037,02,94bdf398f39b401cb017901e58184f01,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,,1397098038,02,c2a73d15c99d43ea82cab30bd079fd91,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,297285641,ROSE,,2263823425,绝对可怜的小孩,,1397098039,02,68e1299d00fb453ca26890517ac6810e,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,很寂寞,1396513973,02,bde5ef3c69fb423cb1ff9131fbb2d3e6,0,
350000282600100100201407241441077054203478603080281087990,1030001,,0,10005968,绝对可怜的小孩、BlackBob,,0,,PTT_URL,1397108212,01,8f32cafa2fc44eefbfd67c6032860776,0,
350000282600100100201407241441077054203478603080281087990,1030001,,0,10005968,绝对可怜的小孩、BlackBob,,0,,PTT_URL,1397108212,01,7185f263f319441d8d32b56ababf8c7d,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,排除,1396581088,02,97584319e7d3415ba322ca162898e49d,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,哈哈大笑话说看你,1398067484,02,88a836d33ba140a3a26a6c6fb7385f78,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,含含糊糊涂料到家户户口,1398067487,02,3b3951ca922342da885b5d952780cbc9,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,反反复复杂志气死了,1398067490,02,79731d89f341460bb8abbfcf2fe423de,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,哥哥妹妹妹妹妹妹妹妹妹,1398067494,02,5acc0db5a63f491abf726c4d671a88bf,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,含含糊糊涂料到家户户,1398067497,02,7e4c267aaa5144cea97f76ab422af9fc,0,
350000282600100100201407241441077054203478603080281087990,1030001,,2263823425,10005968,绝对可怜的小孩、BlackBob,,2263823425,绝对可怜的小孩,很后悔过来了，我,1398067500,02,a0a09b9077e1483d8bdea9c24e9fc5df,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1683531992,10005968,绝对可怜的小孩、BlackBob,,1683531992,Tom,同时默默,1398245074,01,52d16a59b2404d1f92e9dcb0b6557407,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1683531992,10005968,绝对可怜的小孩、BlackBob,,1683531992,Tom,$BFD6FE6268E0B40665849CAF1F158DBB.amr,1398245082,01,a860a285767d47be92a8cdd8c4ac192d,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,?聨ttp://re.taobao.com/eauction?e=JaCKrH2tMqfghojqVNxKsZynFKGgCm4D3mOR1RWMIyqLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=e2b9f0f6d998967e1e1bb4021b923681&upsid=e2b9f0f6d998967e1e1bb4021b923681肒傊*{DE3A3AF7-9A2C-C81A-2433-1212140BBFE2}.gif,1398419871,01,0f45f188682543b3999a10babbc224f4,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,??ttp://re.taobao.com/eauction?e=3puRN3QM2fkjmraEDZVrLhoL7HLIz70n03AewgJJOT%2BLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=52878c1c16765a519becc6fcc16244e6&upsid=52878c1c16765a519becc6fcc16244e6悒り*{FAB84321-872C-D4D0-11B9-A1749AF6E5EE}.gif,1398420007,01,554ceacc1a9f4173b9eda965b2458b49,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,http://qihang.uz.taobao.com/  今日精品商品推荐http://item.taobao.com/item.htm?id=38531495746,1398420007,01,8fe5e2e2298b4d1fb9a5b13555efd1dc,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,??ttp://re.taobao.com/eauction?e=K%2BxSSD8qTP8jmraEDZVrLsG7tpClaaM4%2FgRj6p39QSeLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=953d7028faa1d339fb489a27b19be5c4&upsid=953d7028faa1d339fb489a27b19be5c4傒?*{6FEC28BD-DA21-85D6-8632-073B427282C7}.gif,1398420143,01,575c5bf527084c9ea025e949e822579a,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,物链接欢迎选购更多优惠信息请看http://qihang.uz.taobao.com/  今日精品商品推荐http://item.taobao.com/item.htm?id=38531495746,1398420143,01,6cb7b229937b4226bd798f96bdd4e6d0,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,??http://re.taobao.com/eauction?e=RNcG2TLCDK8jmraEDZVrLjQq1M%2FoH6%2F%2F%2Fu2ibf7AQV2LltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=d3eb91d97510211194189420fc1c28bb&upsid=d3eb91d97510211194189420fc1c28bb悒り*{B2EB12D4-895F-9074-B970-4BDAC57FFA12}.gif,1398420279,01,00cd3e1f1140423c90a01bfff7fd163a,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,购物链接欢迎选购更多优惠信息请看http://qihang.uz.taobao.com/  今日精品商品推荐http://item.taobao.com/item.htm?id=38531495746,1398420279,01,922474795c72496c931e354eb10f379a,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,http://qihang.uz.taobao.com/  今日精品商品推荐http://item.taobao.com/item.htm?id=38531495746,1398420416,01,1dfc3f01f4e742bf8e671aa2db15d82d,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,??ttp://re.taobao.com/eauction?e=qfch1%2FBzWkkjmraEDZVrLjfxfUdTQrGkvDQl%2FsD9dZuLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=c97d6bd5b6c20d62a446364ef6d3f260&upsid=c97d6bd5b6c20d62a446364ef6d3f260傒?*{E2B7A6FC-673D-9608-A8D8-5F9431AA8F38}.gif,1398420416,01,0f8be3b5c3204531aa9c311b7de2f8e3,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,??ttp://re.taobao.com/eauction?e=7ytqrYQZqQ%2FghojqVNxKsSUc3F28uqNvl8AO335FWOeLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=945f7721cf4d84b0bad62c5d9874c894&upsid=945f7721cf4d84b0bad62c5d9874c894悒り*{8B621901-FE86-8524-C626-1B39EC36A013}.gif,1398420553,01,5a7962ddc37e452a989dcb01fcca08c3,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,http://qihang.uz.taobao.com/  今日精品商品推荐http://item.taobao.com/item.htm?id=38531495746,1398420553,01,f6e4d06be4ec4e93957b935caf801051,0,
350000282600100100201407241441077054203478603080281087990,1030001,,1772337803,90514669,扬帆淘宝特价购物005群,,1772337803,,?聨ttp://re.taobao.com/eauction?e=WWm75l5w1qUjmraEDZVrLvfBDQUDqtw0sMiqaJ97LhaLltG5xFicOSZqewpHPyZzCk7YQ%2B7hWUIB09v01g8o2i0URHvAGbzPHMQGz8VzXseB3ujUJI0OeA%3D%3D&ptype=100010&clk1=f6ba72bb22d7b95fb0c9614e76b16d7e&upsid=f6ba72bb22d7b95fb0c9614e76b16d7e肒傊*{3375CA27-6D00-9692-06FB-B06C07F645D0}.gif,1398420690,01,cd3801ae274c4ba2ab0a5a404cd75f86,0,
